gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,truncated,flags,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seeds_upstream,fast_transit_share,pagerank,hub,authority,betweenness
100000001554432100,peripheral,0,7,0.2374,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 53 920 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,53920,0,1,0,0,10,0,0.000294747,0,0.000461168,0
100000008768896100,peripheral,0,24,0.1445,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 47 060 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,47060,0,1,0,0,1,0,0.00029384,0,1.94123e-12,0
100000008232832100,peripheral,0,4,0.2676,"смешанные признаки: плательщиков 1, получателей 1, поток 475 000 KZT",1,false,false,mixed_signals,1,1,337000,138000,2,1,0.4095,10,0,0.000490549,0.0000123245,9.95194e-7,0
100000002864256100,peripheral,0,7,0.2487,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 135 780 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,135780,0,1,0,0,10,0,0.000311005,0,0.000461168,0
100000001929088100,terminal,0.3289,11,0.2261,получено: 396 010 KZT; плательщиков: 2; исходящих: 0,1,false,false,,2,0,396010,0,2,0,0,2,0,0.000315847,0,0.0000270892,0
100000002794197100,peripheral,0,11,0.1399,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 30 100 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,30100,0,1,0,0,1,0,0.000285752,0,0.00000434142,0
100000005669845100,peripheral,0,48,0.159,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 20 000 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,20000,0,1,0,0,1,0,0.000315727,0,5e-324,0
100000002211413100,peripheral,0,24,0.1416,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 37 000 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,37000,0,1,0,0,1,0,0.000291745,0,1.94123e-12,0
100000002784085100,terminal,0,10,0.1643,получено: 200 000 KZT; плательщиков: 1; исходящих: 0,1,false,false,,1,0,200000,0,1,0,0,1,0,0.000305376,0,0.0000227478,0
100000008782421100,peripheral,0,24,0.1452,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 49 680 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,49680,0,1,0,0,1,0,0.000294386,0,1.94123e-12,0
100000003739818100,peripheral,0,7,0.2382,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 57 293 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,57293,0,1,0,0,10,0,0.000295417,0,0.000461168,0
100000002214570100,peripheral,0,24,0.1376,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 26 471 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,26471,0,1,0,0,1,0,0.000289551,0,1.94123e-12,0
100000006443391100,peripheral,0,10,0.213,"смешанные признаки: плательщиков 3, получателей 2, поток 146 818 KZT",1,false,false,fast_transit|mixed_signals|cycle,3,2,86775.93,60041.71,7,6,0.6919,1,0.8945,0.00251321,0,0.000023116,0.00000118888
100000005473151100,consolidator,0.5487,11,0.404,"плательщиков: 3, прямых seed: 1; дальше: 18% входящего",1,false,false,fast_transit|cycle,3,4,1220000,225000,4,6,0.1844,9,0.9111,0.000465606,0,0.00000624799,0.000241598
100000005124479100,peripheral,0,9,0.2489,"смешанные признаки: плательщиков 2, получателей 2, поток 159 753 KZT",1,false,false,mixed_signals,2,2,137753,22000,2,2,0.1597,10,0,0.000301559,0,0.00159311,0.0000475552
100000005527892100,coordinator,0.4545,0,0.3694,узлов сбора/раздачи за 2 шага: 18; прямых ветвей: 5; получателей: 8,1,false,false,fast_transit,3,8,220001,552419,3,8,2.511,8,0.6233,0.000310719,0.00000306088,0.00308734,0.000495571
100000008028628100,peripheral,0,24,0.1469,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 57 224 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,57224,0,1,0,0,1,0,0.000295958,0,1.94123e-12,0
100000001953577100,peripheral,0,24,0.1314,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 15 600 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,15600,0,1,0,0,1,0,0.000287287,0,1.94123e-12,0
100000008193577100,peripheral,0,46,0.1979,"смешанные признаки: плательщиков 2, получателей 5, поток 634 480 KZT",1,false,false,mixed_signals|cycle,2,5,154300,480180,6,16,3.112,1,0.1041,0.00129662,2.74013e-267,1.0319e-267,9.90734e-7
100000008753193100,peripheral,0,24,0.141,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 35 225 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,35225,0,1,0,0,1,0,0.000291375,0,1.94123e-12,0
100000008746025100,peripheral,0,24,0.1354,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 22 000 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,22000,0,1,0,0,1,0,0.00028862,0,1.94123e-12,0
100000002934441100,terminal,0,6,0.2073,получено: 60 846 KZT; плательщиков: 2; исходящих: 0,1,false,false,,2,0,60845.6,0,2,0,0,7,0,0.000300822,0,0.0027945,0
100000003701161100,consolidator,0.4641,28,0.3929,"плательщиков: 4, прямых seed: 1; дальше: 23% входящего",1,false,false,fast_transit|cycle,4,3,1527103,349000,13,7,0.2285,7,1,0.00165407,0.00000277731,0.000393519,0.000213008
100000006707582100,distributor,0.3202,10,0.2668,получателей: 14; плательщиков: 2; исходящий поток: 961 138 KZT,1,false,false,fast_transit|cycle,2,14,39520,961138,2,15,24.3203,1,0.948,0.00053486,0.00124642,0.0000229297,0.000363467
100000003239379100,peripheral,0,25,0.1536,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 92 500 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,92500,0,1,0,0,1,0,0.000299288,0,0.0000101,0
100000000979923100,peripheral,0,16,0.2277,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 97 900 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,97900,0,1,0,0,8,0,0.000298803,0,0.0001228,0
100000001111763100,peripheral,0,24,0.1325,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 17 144 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,17144,0,1,0,0,1,0,0.000287609,0,1.94123e-12,0
100000003865939100,peripheral,0,50,0.2055,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 81 465 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,81465,0,1,0,0,1,0,0.000525469,0,0,0
100000002858835100,peripheral,0,24,0.1367,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 24 400 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,24400,0,1,0,0,1,0,0.00028912,0,1.94123e-12,0
100000003404627100,consolidator,0.8462,4,0.5066,"плательщиков: 4, прямых seed: 1; дальше: 0% входящего",1,false,false,sync_inflow,4,0,877700,0,5,0,0,11,0,0.00136784,0,0.0000289561,0
100000008691027100,peripheral,0,24,0.1327,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 17 534 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,17534,0,1,0,0,1,0,0.00028769,0,1.94123e-12,0
100000004071080100,consolidator,0.4973,6,0.3692,"плательщиков: 9, прямых seed: 1; дальше: 19% входящего",1,false,false,fast_transit|cycle,9,2,238600,46500,16,5,0.1949,7,0.871,0.00136209,0.000278009,0.00926305,0.0000281369
100000002864680100,peripheral,0,25,0.1475,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 55 932 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,55932,0,1,0,0,1,0,0.000293259,0,0.0000101,0
100000001330685100,consolidator,0.7016,1,0.4208,"плательщиков: 3, прямых seed: 1; дальше: 4% входящего",1,false,false,,3,1,2435923,100500,7,1,0.0413,7,0,0.000435437,0,0.00622976,0.0000192202
100000008745725100,peripheral,0,24,0.1445,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 47 060 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,47060,0,1,0,0,1,0,0.00029384,0,1.94123e-12,0
100000002621949100,peripheral,0,7,0.2511,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 164 612 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,164612,0,1,0,0,10,0,0.000316732,0,0.000461168,0
100000007908818100,consolidator,0.3925,12,0.3803,"плательщиков: 4, прямых seed: 2; дальше: 42% входящего",1,false,false,,4,6,727475,302000,4,13,0.4151,11,0.0497,0.000472427,5.29107e-308,0.000857015,0.00017754
100000008691495100,peripheral,0,24,0.1379,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 27 000 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,27000,0,1,0,0,1,0,0.000289662,0,1.94123e-12,0
100000003832231100,peripheral,0,7,0.2323,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 35 000 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,35000,0,1,0,0,10,0,0.000290989,0,0.000461168,0
100000002371751100,peripheral,0,40,0.209,"смешанные признаки: плательщиков 1, получателей 1, поток 450 000 KZT",1,false,false,fast_transit|mixed_signals,1,1,200000,250000,5,1,1.25,1,1,0.000525469,0,0,1.98147e-7
100000002894076100,consolidator,0.8333,11,0.4726,"плательщиков: 4, прямых seed: 2; дальше: 0% входящего",1,false,false,sync_inflow,4,0,1122782,0,6,0,0,10,0,0.000380697,0,0.000130281,0
100000001362940100,peripheral,0,7,0.2423,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 81 000 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,81000,0,1,0,0,10,0,0.000300125,0,0.000461168,0
100000008741372100,peripheral,0,24,0.1413,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 35 975 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,35975,0,1,0,0,1,0,0.000291531,0,1.94123e-12,0
100000002618492100,terminal,0.1944,16,0.2691,получено: 296 500 KZT; плательщиков: 2; исходящих: 0,1,false,false,,2,0,296500,0,2,0,0,8,0,0.000366936,0,0.000146028,0
100000002750332100,peripheral,0,10,0.1301,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 11 360 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,11360,0,1,0,0,1,0,0.000285249,0,0.0000227478,0
100000004948177100,consolidator,0.7778,2,0.4216,"плательщиков: 3, прямых seed: 1; дальше: 0% входящего",1,false,false,,3,0,437163,0,8,0,0,7,0,0.000419651,0,0.00032984,0
100000002511825100,peripheral,0,6,0.208,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 65 000 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,65000,0,1,0,0,7,0,0.00029614,0,0.00215168,0
100000008566737100,terminal,0.0698,13,0.2631,получено: 230 000 KZT; плательщиков: 2; исходящих: 0,1,false,false,,2,0,230000,0,2,0,0,10,0,0.000347468,0,0.000622222,0
100000008661585100,peripheral,0,24,0.1435,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 43 141 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,43141,0,1,0,0,1,0,0.000293024,0,1.94123e-12,0
100000004759121100,consolidator,0.31,9,0.3413,"плательщиков: 6, прямых seed: 1; дальше: 44% входящего",1,false,false,fast_transit|cycle,6,2,710000,312000,10,6,0.4394,7,0.5192,0.00141776,0,0.0103502,0.0000770791
100000004360785100,peripheral,0,2,0.2159,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 94 705 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,94705,0,1,0,0,7,0,0.000294153,0,0.000295242,0
100000005092518100,peripheral,0,24,0.1375,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 26 144 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,26144,0,1,0,0,1,0,0.000289483,0,1.94123e-12,0
100000008737958100,terminal,0,27,0.1452,получено: 53 373 KZT; плательщиков: 2; исходящих: 0,1,false,false,,2,0,53373,0,2,0,0,1,0,0.000297988,0,1.96607e-12,0
100000003044518100,peripheral,0,11,0.1414,"ниже порога конечного получателя: плательщиков 1 (нужно ≥ 2), получено 34 423 KZT (нужно ≥ 200 000 KZT)",1,false,false,,1,0,34423,0,1,0,0,1,0,0.000285998,0,0.00000434142,0
100000004159526100,consolidator,0.4691,8,0.3631,"плательщиков: 4, прямых seed: 1; дальше: 25% входящего",1,false,false,cycle,4,4,275037,68000,4,6,0.2472,8,0.4412,0.000846875,0,0.000052399,0.0000978845
100000007544358100,transit,0.7719,2,0.3947,передаёт 109% входящего; 29% исходящих — за 2 дня,1,false,false,,2,1,322500,350000,2,3,1.0853,7,0.2857,0.000338662,0,0.000319717,0.0000196165
